,Age,Weight,Height,Neck,Chest,Abdomen,Hip,Thigh,Knee,Ankle,Biceps,Forearm,Wrist,log_sigma,Intercept
140,0.05626262,-0.112773955,0.006540949,-0.3436606,-0.07137649,0.9390434,-0.120200455,0.26401436,-0.08227605,0.1233817,0.12490052,0.616603,-1.3271798,1.3899754,0.07254666
141,0.06390896,-0.11471801,-0.07027633,-0.32110518,-0.017449403,0.98077273,-0.114818566,0.23488922,0.015357851,0.056461826,0.14130594,0.24981873,-1.2176563,1.3690879,0.05145338
142,-0.018254917,-0.1105523,-0.04236396,-0.073072575,-0.039949946,0.98472035,-0.13466589,-0.02692341,0.23134324,0.043634135,0.20836404,0.3111633,-1.3491797,1.4896622,0.2277563
143,0.025022835,-0.16642971,-0.13924585,-0.30833206,-0.040320653,0.99336606,-0.08467021,0.1915449,0.6187611,0.22369531,0.16077611,0.34594288,-1.5556778,1.4523839,-0.09694718
144,0.08120475,-0.12527272,0.008260728,-0.61363614,-0.004834458,0.88521016,-0.024681842,0.46655533,-0.29614222,0.04485994,0.08712733,0.21591201,-1.1653854,1.498543,0.2021533
145,0.065268196,0.0253684,-0.24405116,-0.8639795,-0.06467675,1.0015357,-0.5407567,-0.04339595,-0.21340314,0.12832877,0.21362512,0.58272815,-0.3598147,1.4700624,0.46436563
146,0.029195162,0.03149271,-0.20689906,-0.86822873,-0.25056073,0.94438845,-0.22928071,0.24390508,-0.2617327,0.13333197,-0.0066172723,0.31275436,-0.7955943,1.4432185,0.12257512
147,0.030430526,-0.10065189,-0.27897468,-0.46649787,0.10351001,0.9845676,-0.38312492,0.10295818,0.074835524,0.16637918,0.49365848,0.23736987,-1.006174,1.535423,0.006778503
148,0.11563922,-0.053578928,0.04009334,-0.75760704,-0.10503808,1.0231051,-0.25182337,0.41320044,-0.52553713,0.14821202,-0.09646511,0.4426765,-1.0531635,1.3972812,-0.024608841
149,0.055763926,-0.12665397,-0.044286363,-0.92173654,-0.096725695,1.0025786,-0.20285122,0.43849048,-0.11626473,0.20744446,0.117062256,0.67803395,-0.32850623,1.4570501,-0.13560368
150,0.0012556459,-0.113345675,-0.07518696,-0.105809525,-0.054666724,0.94992626,-0.13183244,0.011122461,0.28352568,0.121979505,0.38910577,0.10748696,-1.7517403,1.4652644,0.1621077
151,0.03937693,-0.17834514,-0.113173306,0.10546478,0.024875715,1.0076821,-0.1602052,0.082138054,0.42774394,0.2955512,0.41447255,0.24129894,-1.5175788,1.4800276,-0.42812538
152,-0.013200758,-0.08579802,-0.01791661,-0.5319249,-0.0638675,1.0719216,-0.2959646,0.36975762,-0.22073804,0.27305222,0.06716423,0.31744167,-1.1344525,1.3865572,0.3805108
153,0.07626183,-0.07555849,-0.025601067,-0.7040907,0.025934217,0.76701564,-0.028946493,0.19831298,0.08886542,0.124533385,0.29108876,0.39395353,-1.9536746,1.5527065,-0.5405716
154,0.09831436,-0.073334605,0.049801588,-0.33080494,-0.0036054333,0.88202006,-0.16357979,0.32416758,0.11124133,-0.312348,-0.10605438,0.53831714,-1.3206232,1.5249715,-0.47560513
155,0.092698164,-0.14801838,0.022094835,-0.053142093,-0.07267597,0.91933995,-0.13887505,0.37019715,0.27021995,-0.11514324,-0.03797442,0.49221343,-1.196049,1.4611108,-0.43250254
156,0.044673003,-0.13024029,-0.007281594,-0.2531312,0.04373998,0.9248764,0.003193451,0.045379274,-0.2236275,0.2361738,0.27632013,0.5870109,-2.1006224,1.4268527,0.34584352
157,0.056453276,-0.11562414,0.031430177,-0.6189054,-0.009046655,0.9471777,-0.26788947,0.49446395,0.13386427,0.064861506,-0.03163807,0.40186745,-0.78373766,1.411195,-0.20560814
158,0.061851032,-0.10464613,0.03907217,-0.656536,-0.020154543,0.96189827,-0.2280805,0.48058283,0.11803627,0.097716324,-0.076290295,0.3971459,-0.6774962,1.4117179,-0.23513639
159,0.017071169,-0.043819077,-0.25672796,-0.49321553,-0.09224358,0.94563746,-0.18937153,0.015509361,0.012971309,0.0154114105,0.38744068,0.4198328,-1.567042,1.5039349,0.2767556
160,0.016867964,-0.044952355,-0.21861398,-0.57114226,-0.07983771,0.95697594,-0.20560308,-0.023354724,-0.010668259,-0.04613901,0.38993347,0.43834984,-1.4363009,1.498317,0.2585718
161,0.07428205,-0.09404011,0.04061991,-0.46313238,-0.07876147,0.991583,-0.14246197,0.31349894,-0.24400586,-0.19338748,0.12775706,0.2941645,-0.8948499,1.4067228,0.1108384
162,0.04700665,-0.023752254,-0.3263872,-0.24725622,-0.073442414,0.93253016,-0.36208853,0.12741464,0.19875284,0.4453051,0.12581447,0.31770632,-2.0862012,1.4790322,-0.14760272
163,0.005983523,-0.008860033,-0.25689203,-0.96468353,-0.11597329,1.0401741,-0.31619188,0.15998518,0.024450608,-0.3704035,-0.097293496,0.76426786,-0.18739769,1.471215,0.051280744
164,0.10952449,-0.011602935,-0.09517589,-0.7724513,-0.10412077,0.9211812,-0.5304565,0.23446816,0.51040155,0.10830253,0.27551478,0.47074857,-2.001065,1.5388831,-0.23655573
165,0.025915107,-0.06827386,-0.2526525,-0.30002573,0.14862444,0.8239503,-0.20550764,0.37113786,-0.67929953,0.018127454,-0.31053197,0.48160076,-0.69556886,1.4193056,-0.010099351
166,0.08527572,-0.20363805,0.038437396,-0.25680375,0.043893017,1.052618,-0.060357116,0.14883038,0.4241912,0.4473111,0.45701098,0.018293077,-1.9312474,1.5548643,-0.13983466
167,0.0533285,-0.19434704,0.07080062,-0.32905942,0.09131276,1.0635062,-0.09989015,0.20135845,0.45092764,0.20256963,0.21090151,0.07680819,-2.412778,1.508344,-0.32801628
168,-0.02892117,-0.18554811,0.007335026,0.18269669,-0.012299137,0.95845544,-0.031121943,-0.09907496,0.28441486,0.35398856,0.33194822,0.24813372,-0.71275693,1.5043772,-0.5446521
169,0.04461242,-0.13453497,-0.027472097,-0.36651352,0.051707588,0.9808803,-0.18494993,0.41599151,0.15713955,-0.026426975,0.1251144,0.21588996,-1.8444262,1.4119598,0.097864315
170,0.04499026,-0.102595456,-0.021475594,-0.4184412,-0.04118405,0.95174223,-0.24169238,0.1531614,-0.02865611,0.24230225,0.25693372,0.35574666,-0.5498237,1.4524435,-0.16268544
171,0.074085005,-0.09184937,-0.07076729,-0.65433496,-0.24377201,1.0703748,-0.22524865,0.42492247,-0.030186981,0.16425832,0.29899755,0.4321285,-1.7782836,1.5002576,-0.27888253
172,-0.0018165144,-0.09395597,-0.10293612,-0.6071547,0.11308955,0.92324513,-0.13631435,0.22010757,-0.13562834,0.025901332,0.01820603,0.35371003,-1.5480438,1.4440888,0.28375533
173,0.040603433,-0.12434906,-0.113812536,-0.275102,0.11771664,0.8833748,-0.093416676,-0.052372474,0.24063821,0.28623587,0.3119008,0.35376835,-0.9249228,1.4910438,0.31440547
174,0.037122063,-0.11831114,-0.025932534,-0.42660272,0.1231822,0.9126515,-0.06503195,0.046023965,0.057897426,0.18624812,0.31983614,0.42304978,-1.6745658,1.4849008,0.06402981
175,0.0996214,-0.18478529,0.107828066,-0.5563847,-0.020335974,0.8857686,0.1826865,0.2917907,0.055302918,0.045318484,0.14469917,0.25004748,-0.7492772,1.4832578,-0.35694882
176,0.031626116,-0.13010696,-0.033022232,-0.22652546,0.16117668,0.9204255,-0.20628688,0.28982276,-0.15434791,0.052963387,0.15489034,0.63313144,-1.9819306,1.4086075,0.13388324
177,0.06729222,-0.107779704,-0.15454127,-0.27636278,-0.06802226,0.90419394,0.023217138,0.08184445,0.054125533,0.34024125,0.12110753,0.044165157,-0.8046648,1.4671643,-0.11391368
178,0.063991584,-0.10692255,-0.19917214,-0.34458166,-0.030734044,0.87594485,0.053609226,0.13200314,-0.006029818,0.33716363,0.15278366,0.21069849,-1.1232299,1.4854158,-0.19833301
179,0.02070274,-0.053943824,-0.1794175,-0.66525954,-0.055715002,1.0303833,-0.28403193,-0.0912084,0.017621793,0.3252562,0.3529271,0.43335137,-1.1637484,1.483241,0.010400983
180,0.028768297,-0.067166016,-0.17750433,-0.33229238,-0.02462111,1.0017228,-0.44793805,0.42053938,0.23028375,-0.2620088,-0.01903753,0.13031861,-0.8090913,1.409051,-0.08666186
181,0.014976077,-0.07607211,0.0030331686,-0.504289,-0.18376826,1.1324742,-0.37040156,0.11645599,-0.06981592,0.29089504,0.5347848,0.30414495,-1.3790821,1.4551079,0.21949849
182,0.05221267,-0.09832905,-0.16177614,-0.80874157,0.018334737,0.9757628,-0.2826133,0.31423804,0.27155122,0.2570678,-0.13394277,0.6849631,-0.89794743,1.4448593,-0.064284265
183,0.027227564,-0.16020429,-0.012158987,-0.25595558,0.19484773,0.90937465,-0.1353285,0.17567404,0.12616095,0.3514142,0.2263357,0.114244014,-1.269838,1.5075828,0.07714409
184,0.069112316,-0.052347645,-0.03276202,-0.5026669,-0.2190234,1.0059257,-0.12552014,0.14335808,0.07625336,0.07901449,0.03397181,0.5733061,-1.3972144,1.4076895,-0.06694597
185,0.068550006,-0.054122936,-0.19356695,-0.25564587,-0.0677234,1.0318094,-0.27118888,0.17338587,-0.22357629,0.27981228,-0.0027150642,0.721638,-2.1206102,1.4784372,-0.14931472
186,0.0615048,-0.11653681,-0.068337016,-0.3154997,-0.0060506333,0.76958877,0.12968947,0.10447434,0.25483623,-0.009421414,0.15888327,0.20727557,-0.8279598,1.4972427,-0.13213629
187,0.046409633,-0.05776758,-0.2073828,-0.30154863,0.031513225,0.9896216,-0.5471032,0.44343504,0.25626057,0.016243994,-0.06873913,0.41520205,-1.4281517,1.4295305,0.29174364
188,0.05677714,-0.04512022,-0.10494011,-0.3067818,-0.059311606,0.9075472,-0.37498394,0.3873411,0.0205979,-0.024957132,0.1595931,0.23087952,-1.4845235,1.4808003,-0.009769909
189,0.044298556,-0.022735609,-0.13620856,-0.22672527,-0.118076146,0.8706578,-0.35271305,0.41701373,-0.050749496,-0.15011698,0.2065574,0.2621408,-1.6775117,1.4690772,0.0682772
190,-0.0037159196,-0.20699191,-0.061738327,-0.55060613,0.016853902,1.0115387,0.006180111,0.22449096,0.16933094,0.4506059,0.19343223,0.60955507,-1.298881,1.4304215,0.029663268
191,0.050512735,-0.077263676,-0.037718482,-0.36325124,-0.005306606,0.8199076,-0.13533755,0.42513663,0.031765748,-0.23821361,0.22481295,0.09746321,-1.6162682,1.4879533,-0.005366208
192,0.051097427,-0.07061814,-0.13564134,-0.34942994,-0.22152847,1.1139607,-0.24919651,0.21543445,-0.32655686,0.029018488,0.09885758,0.52771926,-0.73109293,1.4845742,-0.3154182
193,0.048042,-0.057640072,-0.060578797,-0.39923263,-0.1605303,0.9785395,-0.10198684,0.20192708,-0.41235313,0.18379636,0.15179987,0.70731163,-1.3996981,1.5291069,0.23403299
194,0.07275625,-0.14356989,-0.15076932,-0.54585236,0.18059291,0.9006842,-0.3598519,0.3868514,0.4225083,0.05273733,0.3197462,0.3719526,-1.1024505,1.4093543,0.09702578
195,0.061169304,-0.14936253,-0.16462632,-0.5557212,0.17727692,0.90816647,-0.37573794,0.378082,0.42469296,0.14259821,0.3196217,0.30183282,-1.1712234,1.4091089,0.08972373
196,0.056957386,-0.10445196,-0.021424444,-0.17509271,-0.081662714,0.99386925,0.11796147,0.0070372503,-0.20535246,0.09175486,-0.06730005,0.5717246,-1.7326022,1.4953028,-0.08781845
197,0.021809263,-0.13375211,-0.09610078,-0.21514343,0.07488297,0.8560792,-0.000110369176,0.14987251,0.101723686,-0.2740206,0.11616044,0.41647348,-0.58484954,1.4510064,0.17082891
198,0.06502091,-0.05085753,-0.10199844,-0.41643217,-0.068131655,0.97288156,-0.4221883,0.22749913,0.032016087,0.6263536,0.29882485,0.4087891,-2.16724,1.4604162,-0.31414494
199,0.051609647,-0.118578985,-0.10763565,-0.46030456,0.02727969,0.8378989,0.0022493147,0.17153233,-0.026619889,-0.11001289,0.1833889,0.5438991,-0.5711616,1.4176602,0.2771186
200,0.03154826,-0.10756145,-0.08658786,-0.23679158,0.14271969,0.8229621,-0.008123834,0.1089775,0.22151819,-0.34445256,-0.0042453194,0.3056513,-1.4752091,1.4244478,-0.38790452
201,0.076503195,-0.1532545,0.00478376,-0.5692708,0.21487467,0.8191132,-0.021867745,0.3168879,0.16637088,-0.027326036,-0.0044560228,0.86527693,-1.0572336,1.4998559,0.20938341
202,0.03791942,-0.044752046,-0.09254621,-0.20564091,-0.219529,1.0340861,-0.29021215,0.113760054,0.059433162,0.31755257,0.40791392,-0.050606202,-0.95479804,1.45837,-0.11128572
203,0.06726492,-0.054984983,-0.16111223,-0.5809636,0.02814778,0.91233385,-0.2844008,0.29197472,-0.16030006,-0.057152197,-0.06536312,0.8492294,-1.3482538,1.4553536,0.20025745
204,0.04821997,-0.09755454,-0.115373254,-0.42542166,-0.18287456,1.0207425,0.011548568,-0.16369179,0.2637631,0.40156284,0.4626368,0.28402033,-1.5433624,1.4230435,0.047394626
205,0.039003897,-0.07890642,-0.042484745,-0.52752286,0.039848723,0.94191796,-0.39323863,0.4323244,-0.3479957,-0.10831143,0.17592798,0.67045003,-0.5469851,1.4754446,-0.015059326
206,0.12591504,-0.09559254,0.10547907,-0.66406024,0.04031201,0.7975929,0.03132483,0.29180178,-0.13557026,0.14184952,0.14954117,0.20765564,-1.3890203,1.4401568,-0.061022125
207,0.10422905,-0.111222364,-0.077777736,-0.48212564,0.123378575,0.8179027,-0.06174346,0.21209817,-0.0744165,0.46919894,0.34039518,0.5575206,-2.467958,1.4597191,-0.38422206
208,0.0062123244,-0.13250323,-0.016860094,-0.4043621,-0.06772936,1.0701327,-0.22744133,0.33457384,-0.036296465,-0.32700148,0.07604523,0.33426738,-0.25601417,1.4635464,0.38794014
209,0.081177376,-0.043305505,-0.09508247,-0.5289596,-0.075353086,0.9463779,-0.3509323,0.2900743,-0.08868702,0.22899157,0.31678364,0.13188548,-1.333852,1.4762905,0.3740149
210,0.046228856,-0.18051584,0.004513474,-0.31970638,0.22642736,0.8806099,-0.036688898,0.28799123,-0.14385037,0.013348087,0.0910593,0.7604646,-1.552953,1.4111342,-0.34384438
211,0.07499255,-0.18037601,0.08490168,-0.73035115,-0.062193975,0.98595166,0.084722474,0.18406948,0.16805838,0.3011535,0.36111596,0.12205207,-1.0978215,1.5358522,0.37900445
212,0.040789813,-0.04015943,-0.20587617,-0.4942152,0.014291207,0.9686038,-0.50338435,0.53538674,-0.35956398,0.12453488,-0.05804622,0.5440707,-1.2562803,1.4004263,-0.4566943
213,0.056147236,-0.089948304,0.04515972,-0.20798375,-0.014004296,0.91151464,-0.19531414,0.35526046,-0.15949276,0.101019114,-0.029418228,0.28768212,-1.1591216,1.45811,0.2807706
214,0.07342999,-0.07857474,-0.23377986,-0.48731595,0.040809475,0.9093279,-0.19679247,0.033838842,0.3285172,0.082399,0.50568736,0.24344607,-1.5615436,1.4529142,-0.37648433
215,0.0070948848,-0.07868433,-0.04043134,-0.6827036,-0.094135165,1.1830235,-0.2822515,0.1564069,0.07062284,-0.19579437,-0.045632716,0.3345819,-0.89207953,1.5034976,0.70653784
216,0.006919165,-0.09046325,-0.010431146,-0.47706133,-0.03973518,1.0232769,-0.40908587,0.30360904,-0.0419951,-0.18191262,0.24809259,0.71116835,-0.7005361,1.4428825,0.33273524
217,-0.0043773395,-0.07389889,-0.08410025,-0.5200369,-0.07011439,1.0420572,-0.36807212,0.34813476,0.027964635,-0.15056448,0.17005648,0.41675597,-1.1869075,1.4526627,0.28176823
218,0.040960677,-0.07766474,-0.06080968,-0.39668038,-0.0024858348,0.96300024,-0.19030584,0.095410004,0.39472407,-0.33547744,-0.29131514,0.41852558,-0.54167527,1.4277341,0.3825056
219,0.04175464,-0.112400025,-0.05605002,-0.31064636,0.004904031,0.94172686,-0.23178115,0.24713248,0.6133971,-0.14970696,-0.08586438,0.5385596,-1.012376,1.4681727,0.15545459
220,0.046108626,-0.17339045,-0.038477253,-0.8376833,0.25856674,0.89434004,-0.021605674,0.18020123,0.25978813,0.15816192,0.3389791,0.32399377,-0.99854034,1.5064924,0.1909393
221,0.0645161,-0.0593564,-0.05735486,-0.5856622,-0.03486393,0.98722243,-0.36523002,0.15078276,0.45682174,0.14369729,0.29535812,0.31276816,-1.67595,1.3750613,-0.049166955
222,0.031534236,-0.13259274,-0.23509192,0.01321585,0.111314885,0.85732037,-0.12408051,0.32094523,-0.1340527,0.2540589,0.0359461,0.08070348,-1.0182967,1.4974115,0.20548443
223,0.032526467,-0.124476455,-0.2247092,0.04449256,0.17744909,0.85793513,-0.103891574,0.3089646,-0.18887132,0.26390508,-0.082983695,-0.044717956,-1.301435,1.5203779,0.32317287
224,0.06519212,-0.16095445,0.08351005,-0.87918735,0.009794069,1.0776356,-0.09573824,0.26019686,0.08802736,-0.1416045,0.23414484,0.6108253,-1.159442,1.4224838,-0.14881232
225,0.08209241,-0.09961471,-0.13022253,-0.11030199,0.024775386,0.9267914,-0.1266904,0.28353283,-0.39952603,0.4600546,-0.041067142,0.2815711,-1.4827278,1.47805,0.09762534
226,0.07307165,-0.0968662,0.023507651,-0.28858423,-0.1898335,0.9762362,-0.096612565,0.3521392,-0.4123239,0.29404917,0.22293684,0.4688053,-1.2134938,1.449103,-0.14733164
227,0.056353822,-0.012445583,-0.22686085,-0.74315375,0.017046902,0.8302247,-0.4235965,0.33530518,0.11633924,0.072257616,0.15859698,0.5099821,-1.2720617,1.4520456,0.04752492
228,0.1190504,-0.032963622,-0.14585862,-0.5594465,-0.0810684,0.93301326,-0.33703357,0.3425725,-0.09112598,-0.046357423,0.37251285,0.2504953,-1.8733044,1.3951377,-0.34076744
229,0.049041335,-0.12495962,0.089107126,-0.5952481,-0.060480505,0.9684713,-0.03116359,0.25038365,-0.26413572,0.48749915,0.08471586,0.70914316,-0.97648513,1.5011232,0.15461035
230,0.023699947,-0.14784387,-0.24308777,-0.4427372,0.06458527,1.1065061,-0.43347663,0.34803355,0.23120931,0.28876597,0.008622055,0.397835,-1.0175358,1.4041426,0.02122472
231,0.006711977,-0.091793604,-0.15883641,-0.27245468,-0.047232486,0.9381303,-0.27844247,0.20497441,0.15409347,0.5593386,0.2902773,0.1588616,-0.97892976,1.4654338,0.42127228
232,0.0060092295,-0.1689605,-0.09125787,-0.17864883,0.073667645,1.0941659,-0.32366273,0.030527141,0.36912164,0.3080389,0.283556,0.40631872,-1.4896449,1.508002,0.15239571
233,0.03356089,-0.07058257,-0.050555464,-0.6986113,0.014467638,0.82750577,-0.117734365,0.25196323,0.061921377,-0.055964775,0.10017829,0.24195398,-0.857534,1.3689109,-0.10375953
234,0.046760097,-0.12027961,-0.20509304,-0.34684289,0.100592464,0.9230386,-0.16831346,0.39156377,-0.072768055,0.22297883,-0.015832156,0.5903017,-1.5833739,1.4880644,-0.097898744
235,0.01886102,-0.072705984,-0.0127776,-0.60161704,-0.10093437,1.0246836,-0.19411151,0.25435084,-0.099982955,-0.18596515,-0.04320212,0.29413354,-0.82841825,1.4227338,-0.38032103
236,0.06444648,-0.1324671,-0.13493541,-0.3335242,0.02843576,0.8824709,-0.11266952,0.2925602,-0.03420876,0.3198812,0.21046188,0.7077518,-1.5662465,1.4845408,0.42165595
237,0.034772955,-0.086881764,0.0785132,-0.455042,-0.10657044,1.0555176,-0.18987812,0.032238398,0.2382619,0.025065146,0.33292878,0.1295927,-1.2197789,1.4184079,0.09344093
238,0.055565454,-0.14884984,-0.2634772,0.0074473517,0.093444824,0.85349464,-0.05367871,0.21658356,-0.0611391,0.34002584,0.2826234,0.36688158,-1.645547,1.5072006,-0.49398798
239,0.077793084,-0.07750184,0.090437934,-0.73188204,0.013974573,0.9238151,-0.22969338,0.27603248,-0.082881354,0.44933712,0.26974526,0.37158507,-1.7126724,1.4324247,-0.030666843
240,0.0474752,-0.04323463,-0.09968175,-0.4936564,-0.0132325655,1.0333118,-0.33959275,0.14656743,-0.25347632,0.41191527,0.16248414,0.31351525,-1.8032192,1.4255993,-0.19920135
241,0.12737037,-0.18599421,0.040226575,-0.7530607,0.089000985,0.8965831,0.13662754,0.27953252,-0.16209659,0.022837555,0.31601438,0.48313344,-0.9842948,1.4691873,0.08956369
242,0.04602892,-0.12564605,0.040755697,-0.35135514,0.04927261,0.9823195,-0.13617913,0.17547064,-0.2391328,0.31972498,0.104732536,0.28694224,-1.1089386,1.4492408,-0.09578948
243,0.07356389,-0.09856846,-0.131921,-0.56541574,-0.009854557,0.89877826,-0.14117742,0.31776962,-0.21219018,0.14012176,0.28278333,0.3919499,-1.1506305,1.439063,-0.13246916
244,0.04554112,-0.050714035,-0.058084242,-0.8417716,-0.06868369,0.99231994,-0.22238103,0.083193064,0.1748191,0.10003037,-0.024608238,0.693929,-1.2779777,1.4501472,0.057146356
245,0.03827392,-0.11809297,-0.07567173,-0.109050244,-0.02560557,0.90296215,-0.15092398,0.30298275,0.004035109,0.18876873,0.29959545,0.029599536,-1.1836116,1.4287755,-0.058883324
246,0.054514773,-0.13941628,-0.092875704,-0.19300966,0.008783852,0.9375682,-0.07437749,0.3051613,-0.013937278,0.21601477,0.23303069,0.015586332,-1.6043786,1.416533,0.1014595
247,0.0069005974,-0.17511697,-0.0342694,-0.015495885,0.08654169,0.94708574,-0.086797796,-0.023468548,0.3933005,0.17726937,0.1736177,0.5092593,-1.3755689,1.4385502,0.1453982
248,0.0074243806,-0.14677025,0.027951658,-0.012739117,0.052637797,0.947689,-0.09575418,0.00079083256,0.4137783,0.06554907,0.14336537,0.5413801,-1.5230526,1.4182217,0.063433394
249,0.08048595,-0.0855277,-0.047430824,-0.7268308,-0.13503073,0.9656853,-0.27595603,0.36465093,-0.1580401,0.29340348,0.2642807,0.3827744,-0.36913806,1.4874711,-0.15427777
250,-0.056324326,-0.14740925,-0.17847046,-0.42998418,-0.028496373,1.185433,-0.11385508,0.017767262,0.022647025,0.253234,0.10830364,0.388462,-0.86097074,1.4981546,-0.0008287765
251,0.1005017,-0.13367869,0.028167894,-0.35228935,-0.09660321,1.0364286,-0.29877687,0.5238079,0.044871107,0.13224389,0.04731019,0.38224244,-1.7672693,1.4797623,-0.3551679
252,0.015225142,-0.012965677,-0.25138903,-0.8140641,0.053676352,0.9710582,-0.20285493,0.02447825,-0.33293647,0.11730464,0.3172462,0.37066042,-1.705579,1.4655731,0.22709402
253,0.08954,-0.22914585,0.12401633,-0.23795255,0.052326746,1.0159448,-0.026529182,0.48225534,0.34692276,0.06055164,-0.026145907,0.28129038,-1.5428897,1.4662037,-0.18559164
254,0.054981872,-0.061363593,-0.25573266,-0.6058235,0.052242447,0.921973,-0.10700478,0.103101924,-0.3880032,0.2477347,0.29247686,0.4911436,-1.8729548,1.449449,0.1853275
255,0.100036785,-0.0967354,0.045045465,-0.9022198,0.017299704,0.9373156,-0.16873445,0.39208153,0.16989835,-0.18030083,-0.14970596,0.49611187,-0.6555996,1.4999343,0.19884351
256,0.07487798,-0.07946425,-0.10459483,-0.4867578,-0.03662222,0.9278462,-0.22389613,0.30534196,0.06675593,0.022411762,0.23256889,0.60377115,-1.43445,1.4661164,0.2656461
257,0.05994464,-0.070637986,-0.17617494,-0.48602825,-0.07697097,0.93858045,-0.29779586,0.23888072,0.11035727,0.0799357,0.112005286,0.56412196,-1.1918132,1.4714257,0.262764
258,0.07063033,-0.042406574,-0.124353416,-0.5621139,-0.17813262,0.9479632,-0.20257828,0.15084606,0.18238124,-0.024981622,0.14429878,0.37113345,-1.1973459,1.4155971,0.4504551
259,0.05706174,-0.052203357,-0.1337451,-0.6763908,-0.13613461,1.0085756,-0.25323597,0.22484256,0.20755422,-0.2595769,0.2100546,0.4949658,-1.3717182,1.4304132,0.27187705
260,0.0134553695,-0.07135104,-0.18642825,-0.45072243,-0.0853972,1.0490828,-0.30309376,0.10345895,0.06826341,0.14096054,0.051298823,0.4607745,-0.66493005,1.4426094,-0.2209356
261,0.01701131,-0.009810225,-0.35390064,-0.4016815,-0.12634656,0.9130171,-0.2794971,0.19438748,-0.031969573,-0.2105737,0.060047884,0.36076277,-0.46549323,1.506064,-0.22309913
262,0.03787162,-0.024484457,-0.36155173,-0.57319266,-0.0912587,0.92034245,-0.26137435,0.2038813,-0.006434194,-0.1519088,0.023483492,0.4733878,-0.4118048,1.5196539,-0.2461958
263,0.0682972,-0.13389295,0.18629067,-0.2892215,-0.07915876,1.0544838,-0.20276806,0.1993052,-0.19396004,0.48749715,0.4729954,0.45808122,-1.8378905,1.3761054,0.13501954
264,0.041464012,-0.16999072,0.021597544,-0.373167,-0.08029103,1.0787362,-0.051797625,0.20870422,0.055576988,0.20527405,0.23006077,0.25427932,-1.5598543,1.3825047,0.09603628
265,0.04437028,-0.08578324,-0.14582685,-0.5375471,-0.08761427,1.0177937,-0.253522,0.17307249,-0.08990635,0.22079186,0.2789872,0.3424967,-1.4371397,1.5281068,-0.07982958
266,0.079944655,-0.05210504,-0.103525415,-0.5203206,-0.055667467,0.8953149,-0.42929426,0.4205455,0.13329186,0.26959765,0.049707368,0.26609632,-1.3119712,1.4490107,0.39630476
267,0.017387236,-0.09715393,-0.124037996,-0.6881286,-0.1584117,1.238606,-0.46435755,0.2755143,-0.32731712,0.4203206,0.15576556,0.4152249,-0.83083963,1.4977354,0.037274823
268,-0.0009922246,-0.036744714,-0.07252664,-0.49012727,-0.079187594,0.9741503,-0.2409945,0.12478704,-0.40248764,0.2638488,0.030765744,0.5597989,-1.5020306,1.3345377,0.007349785
269,0.084942356,-0.05070665,-0.13028325,-0.7485809,-0.05621987,0.82836235,-0.356442,0.42580184,0.31100225,-0.13253252,0.3084244,0.35280076,-1.2277857,1.6014225,-0.020185387
270,0.09004497,-0.026074786,-0.19368763,-0.6946697,-0.07108632,0.8831593,-0.2912521,0.19174379,0.09800279,0.25646907,0.4546923,0.46413139,-1.4673853,1.4983013,0.0405327
271,0.06903529,-0.09595555,-0.070160225,-0.55801946,0.011853838,0.88939935,-0.14118505,0.4283782,-0.26113075,0.21901502,0.061681,0.014035423,-0.9144668,1.467422,0.13492727
272,0.030691419,-0.14329775,-0.03866151,-0.5129214,-0.103128925,1.1035267,-0.058487743,0.07744692,0.1854457,0.11676757,0.1964019,0.751534,-1.8040326,1.4425766,-0.16535781
273,0.045282394,-0.13282144,0.073848486,-0.23980317,-0.22289976,1.111229,-0.037576918,0.023140056,-0.3738684,0.2292947,0.28642318,0.59579724,-1.062014,1.523615,0.5714566
274,0.068153195,-0.09903641,-0.058084436,-0.48035067,0.034883626,0.9778782,-0.36510694,0.32546592,0.19529246,0.41229555,0.027250106,0.43312234,-1.4574244,1.411089,-0.56380826
275,0.065451644,-0.14450713,-0.057832424,-0.5012778,-0.036821365,0.9792172,-0.07452681,0.2161867,0.26441094,0.06517277,0.17721163,0.6312909,-1.6750863,1.3698041,-0.1723257
276,0.03244549,-0.0759045,-0.06745461,-0.610156,0.08826536,0.90995604,-0.25608474,0.2705549,0.10151039,-0.16156946,0.044354904,0.3448265,-0.8206511,1.5085812,0.24052659
277,0.0481981,-0.13675055,-0.03987599,-0.3724253,0.16742681,0.8325669,-0.03045253,0.2336318,-0.113906085,0.067444995,0.33500984,0.10055894,-1.1208879,1.4424336,0.100699514
278,0.1262565,-0.00613584,-0.23095375,-0.5960702,-0.13752633,0.8301881,-0.15734325,0.22370982,-0.09753354,0.0012946222,0.028399132,0.8075981,-1.6424544,1.4681706,0.42629656
279,0.02240742,-0.04002577,-0.060350664,-0.7047332,-0.1123668,1.0688897,-0.32265252,0.2766448,-0.46576345,0.088139094,-0.093836635,0.7519119,-1.0483093,1.4474757,0.17968166
280,0.091289766,-0.15250759,-0.0197925,-0.53974384,0.06484691,0.8898462,-0.23567621,0.53483945,0.26360455,0.14152944,0.28988343,0.1527837,-1.5610582,1.479759,0.0350827
